time,angle,velocity,current
301,26.99200000000002,-2.149634773218816,0.0
523,26.99200000000002,-2.149634773218816,-0.005865
533,27.28800000000001,-1.5354534094420114,-0.005865
543,27.28800000000001,-2.149634773218816,-0.005865
552,27.28800000000001,-2.149634773218816,-0.005865
563,27.28800000000001,-2.149634773218816,-0.01173
573,27.584000000000003,-2.149634773218816,-0.01173
583,27.28800000000001,-1.5354534094420114,-0.005865
593,27.584000000000003,-1.5354534094420114,-0.01173
604,27.584000000000003,-2.149634773218816,-0.01173
614,27.584000000000003,-2.149634773218816,-0.01173
623,27.584000000000003,-1.5354534094420114,-0.01173
633,27.28800000000001,-2.149634773218816,-0.017595
644,27.584000000000003,-2.149634773218816,-0.005865
654,27.584000000000003,-2.149634773218816,-0.01173
664,27.28800000000001,-2.149634773218816,-0.01173
674,27.584000000000003,-2.149634773218816,-0.01173
685,27.584000000000003,-1.5354534094420114,-0.01173
695,27.584000000000003,-2.149634773218816,-0.01173
705,27.584000000000003,-2.149634773218816,-0.01173
714,27.584000000000003,-2.149634773218816,-0.01173
724,27.584000000000003,-1.5354534094420114,-0.01173
735,27.584000000000003,-1.5354534094420114,-0.01173
745,27.584000000000003,-2.149634773218816,-0.01173
755,27.584000000000003,-1.5354534094420114,-0.005865
765,27.584000000000003,-1.5354534094420114,-0.005865
775,27.584000000000003,-2.149634773218816,-0.01173
785,27.584000000000003,-2.149634773218816,-0.01173
795,27.584000000000003,-1.5354534094420114,-0.01173
805,27.584000000000003,-2.149634773218816,-0.01173
816,27.584000000000003,-2.149634773218816,-0.005865
826,27.584000000000003,-1.5354534094420114,-0.01173
836,27.28800000000001,-2.149634773218816,-0.005865
846,27.28800000000001,-1.5354534094420114,-0.01173
856,27.28800000000001,-2.149634773218816,-0.01173
866,27.28800000000001,-2.149634773218816,-0.01173
876,26.99200000000002,-2.149634773218816,-0.005865
886,27.28800000000001,-2.149634773218816,0.0
897,27.28800000000001,-1.5354534094420114,0.0
907,27.28800000000001,-1.5354534094420114,-0.005865
917,27.584000000000003,-2.149634773218816,-0.005865
926,27.28800000000001,-1.5354534094420114,0.0
936,27.28800000000001,-2.149634773218816,-0.005865
947,27.28800000000001,-2.149634773218816,-0.005865
957,27.28800000000001,-1.5354534094420114,0.0
967,27.584000000000003,-2.149634773218816,-0.005865
977,27.28800000000001,-2.149634773218816,-0.005865
988,27.28800000000001,-1.5354534094420114,0.005865
997,27.28800000000001,-2.149634773218816,0.0
1007,27.28800000000001,-1.5354534094420114,0.0
1017,27.28800000000001,-1.5354534094420114,0.0
1028,27.28800000000001,-2.149634773218816,0.0
1038,27.28800000000001,-2.149634773218816,0.0
1048,26.99200000000002,-2.149634773218816,0.0
1057,27.28800000000001,-2.149634773218816,0.0
1068,27.28800000000001,-2.149634773218816,0.0
1078,27.584000000000003,-1.5354534094420114,0.0
1088,27.28800000000001,-2.149634773218816,0.0
1101,27.28800000000001,-1.5354534094420114,0.0
1111,27.584000000000003,-1.5354534094420114,0.005865
1121,27.28800000000001,-2.149634773218816,0.0
1131,27.28800000000001,-2.149634773218816,-0.005865
1141,27.28800000000001,-1.5354534094420114,0.0
1152,27.28800000000001,-2.149634773218816,-0.005865
1162,27.28800000000001,-2.149634773218816,-0.005865
1171,27.28800000000001,-2.149634773218816,-0.005865
1181,27.584000000000003,-1.5354534094420114,-0.005865
1191,27.28800000000001,-2.149634773218816,-0.01173
1202,27.584000000000003,-2.149634773218816,0.0
1212,27.28800000000001,-1.5354534094420114,0.0
1222,27.584000000000003,-1.5354534094420114,-0.005865
1232,27.584000000000003,-2.149634773218816,-0.005865
1242,27.584000000000003,-1.5354534094420114,-0.005865
1252,27.584000000000003,-1.5354534094420114,-0.005865
1262,27.28800000000001,-1.5354534094420114,-0.005865
1272,27.28800000000001,-1.5354534094420114,-0.005865
1283,27.584000000000003,-1.5354534094420114,-0.005865
1293,27.584000000000003,-2.149634773218816,-0.005865
1303,27.28800000000001,-1.5354534094420114,-0.005865
1312,27.28800000000001,-2.149634773218816,-0.01173
1323,27.584000000000003,-2.149634773218816,-0.01173
1333,27.584000000000003,-2.149634773218816,-0.01173
1343,27.28800000000001,-1.5354534094420114,-0.01173
1353,27.584000000000003,-1.5354534094420114,-0.01173
1363,27.584000000000003,-1.5354534094420114,-0.01173
1374,27.584000000000003,-2.149634773218816,-0.01173
1383,27.584000000000003,-2.149634773218816,-0.01173
1393,27.584000000000003,-2.149634773218816,-0.01173
1403,27.584000000000003,-1.5354534094420114,-0.01173
1414,27.584000000000003,-1.5354534094420114,-0.01173
1424,27.584000000000003,-2.149634773218816,-0.01173
1434,27.584000000000003,-2.149634773218816,-0.017595
1444,27.584000000000003,-2.149634773218816,-0.01173
1454,27.584000000000003,-2.149634773218816,-0.01173
1464,27.584000000000003,-2.149634773218816,-0.01173
1474,27.28800000000001,-2.149634773218816,-0.01173
1484,27.28800000000001,-2.149634773218816,-0.01173
1495,27.28800000000001,-1.5354534094420114,-0.01173
1505,27.28800000000001,-1.5354534094420114,-0.005865
1514,27.28800000000001,-2.149634773218816,-0.005865
1524,27.28800000000001,-2.149634773218816,-0.005865
1534,27.28800000000001,-1.5354534094420114,-0.005865
1545,26.99200000000002,-2.149634773218816,0.0
1555,27.879999999999995,-2.149634773218816,0.0
1565,27.28800000000001,-1.5354534094420114,0.0
1574,27.28800000000001,-1.5354534094420114,-0.005865
1585,27.28800000000001,-2.149634773218816,0.0
1595,27.28800000000001,-1.5354534094420114,-0.005865
1605,27.28800000000001,-2.149634773218816,0.0
1615,27.28800000000001,-1.5354534094420114,-0.005865
1626,27.28800000000001,-2.149634773218816,-0.005865
1636,27.28800000000001,-1.5354534094420114,0.0
1645,27.584000000000003,-2.149634773218816,0.0
1655,27.28800000000001,-2.149634773218816,0.0
1666,27.28800000000001,-2.149634773218816,0.0
1676,27.28800000000001,-2.149634773218816,0.0
1686,27.28800000000001,-1.5354534094420114,-0.005865
1696,27.28800000000001,-1.5354534094420114,0.005865
1707,27.28800000000001,-1.5354534094420114,0.0
1716,27.584000000000003,-2.149634773218816,-0.005865
1726,27.28800000000001,-1.5354534094420114,-0.005865
1736,27.28800000000001,-1.5354534094420114,-0.005865
1746,27.28800000000001,-2.7638161369956205,-0.005865
1757,27.28800000000001,-1.5354534094420114,0.0
1767,27.28800000000001,-1.5354534094420114,0.0
1777,27.28800000000001,-1.5354534094420114,-0.005865
1786,27.28800000000001,-2.149634773218816,0.0
1797,27.584000000000003,-1.5354534094420114,0.0
1807,27.584000000000003,-1.5354534094420114,0.0
1819,27.584000000000003,-2.149634773218816,0.0
1829,27.584000000000003,-2.149634773218816,-0.005865
1840,27.584000000000003,-1.5354534094420114,-0.005865
1850,27.584000000000003,-1.5354534094420114,-0.005865
1860,27.28800000000001,-1.5354534094420114,-0.01173
1869,27.584000000000003,-2.149634773218816,-0.01173
1880,27.584000000000003,-2.149634773218816,-0.01173
1890,27.584000000000003,-1.5354534094420114,-0.01173
1900,27.584000000000003,-2.149634773218816,-0.01173
1910,27.28800000000001,-2.149634773218816,-0.01173
1921,27.584000000000003,-1.5354534094420114,-0.01173
1931,27.584000000000003,-2.149634773218816,-0.01173
1941,27.584000000000003,-1.5354534094420114,-0.01173
1950,27.584000000000003,-2.149634773218816,-0.01173
1960,27.584000000000003,-2.149634773218816,-0.017595
1971,27.28800000000001,-1.5354534094420114,-0.01173
1981,27.584000000000003,-2.149634773218816,-0.01173
1991,27.584000000000003,-2.149634773218816,-0.017595
2001,27.584000000000003,-2.149634773218816,-0.017595
