time,angle,velocity,current
302,52.152000000000015,-1.5354534094420114,0.0
343,52.44800000000001,-1.5354534094420114,0.0
353,52.44800000000001,-0.3070906818884023,-0.041055
363,52.744,2.149634773218816,-0.17595000000000002
373,52.44800000000001,0.3070906818884023,-0.322575
382,50.96800000000002,-2.7638161369956205,-0.404685
393,51.855999999999995,-10.74817386609408,-0.45747000000000004
403,52.744,-15.661624776308516,-0.45160500000000003
413,51.56,-19.96089432274615,-0.27565500000000004
423,50.96800000000002,-18.732531595192537,-0.029325000000000004
434,52.152000000000015,-16.275806140085322,0.15835500000000002
443,51.56,-11.362355229870884,0.27565500000000004
453,51.56,-1.5354534094420114,0.322575
463,52.152000000000015,5.220541592102839,0.17595000000000002
474,52.152000000000015,7.063085683433252,-0.04692
484,52.152000000000015,5.834722955879643,-0.217005
494,51.56,-0.3070906818884023,-0.31671000000000005
503,51.26400000000001,-8.291448410986861,-0.36363
514,51.56,-13.819080684978102,-0.217005
524,51.26400000000001,-13.819080684978102,0.01173
534,51.56,-11.362355229870884,0.19354500000000002
544,51.56,-7.063085683433252,0.30498000000000003
555,51.56,2.149634773218816,0.35190000000000005
565,51.855999999999995,8.291448410986861,0.19941
574,51.855999999999995,10.133992502317275,-0.029325000000000004
584,52.152000000000015,7.063085683433252,-0.205275
594,51.855999999999995,-0.3070906818884023,-0.31671000000000005
605,51.26400000000001,-8.291448410986861,-0.36363
615,51.56,-13.819080684978102,-0.22287
625,50.96800000000002,-15.04744341253171,0.01173
634,50.96800000000002,-11.976536593647689,0.18768
645,50.96800000000002,-3.9921788645492295,0.30498000000000003
655,51.26400000000001,3.9921788645492295,0.357765
665,51.56,9.51981113854047,0.22287
675,51.855999999999995,11.362355229870884,-0.005865
686,51.855999999999995,8.905629774763666,-0.18768
695,51.855999999999995,0.9212720456652067,-0.31084500000000004
705,51.56,-7.063085683433252,-0.369495
715,51.26400000000001,-13.204899321201298,-0.217005
726,51.56,-14.433262048754909,0.005865
736,51.26400000000001,-11.362355229870884,0.181815
746,51.56,-3.377997500772425,0.30498000000000003
755,51.855999999999995,4.606360228326034,0.36363
765,51.855999999999995,10.133992502317275,0.23460000000000003
776,51.855999999999995,12.590717957424493,0.01173
786,52.44800000000001,9.51981113854047,-0.17595000000000002
796,52.152000000000015,2.7638161369956205,-0.30498000000000003
806,51.56,-5.834722955879643,-0.369495
817,51.56,-12.590717957424493,-0.217005
826,51.26400000000001,-14.433262048754909,-0.005865
836,50.672,-11.976536593647689,0.17008500000000001
846,51.56,-3.377997500772425,0.31084500000000004
857,52.152000000000015,4.606360228326034,0.38122500000000004
867,51.855999999999995,10.74817386609408,0.240465
877,52.152000000000015,12.590717957424493,0.029325000000000004
887,51.855999999999995,10.133992502317275,-0.16422
897,51.855999999999995,4.606360228326034,-0.299115
907,51.56,-5.220541592102839,-0.37536
918,51.56,-12.590717957424493,-0.22287
928,51.26400000000001,-13.204899321201298,-0.01173
937,50.96800000000002,-11.976536593647689,0.16422
948,51.26400000000001,-8.291448410986861,0.30498000000000003
958,51.56,1.5354534094420114,0.38122500000000004
968,51.855999999999995,8.905629774763666,0.240465
978,51.855999999999995,10.74817386609408,0.029325000000000004
989,51.855999999999995,8.905629774763666,-0.15835500000000002
999,51.855999999999995,3.9921788645492295,-0.299115
1009,52.152000000000015,-4.606360228326034,-0.369495
1018,51.855999999999995,-12.590717957424493,-0.39882
1029,51.26400000000001,-17.504168867638928,-0.22873500000000002
1040,51.26400000000001,-16.275806140085322,0.02346
1049,50.96800000000002,-13.819080684978102,0.18768
1059,51.26400000000001,-8.905629774763666,0.30498000000000003
1070,51.26400000000001,0.3070906818884023,0.334305
1080,51.26400000000001,7.063085683433252,0.19941
1089,51.26400000000001,8.905629774763666,-0.02346
1099,51.56,5.834722955879643,-0.205275
1110,51.56,-1.5354534094420114,-0.31671000000000005
1120,51.56,-8.905629774763666,-0.357765
1130,51.26400000000001,-13.204899321201298,-0.205275
1140,51.855999999999995,-13.204899321201298,0.017595
1149,51.26400000000001,-11.362355229870884,0.19941
1160,51.26400000000001,-4.606360228326034,0.31671000000000005
1170,51.855999999999995,5.220541592102839,0.36363
1180,51.56,10.133992502317275,0.22873500000000002
1190,51.56,11.976536593647689,0.005865
1201,51.855999999999995,9.51981113854047,-0.181815
1210,51.56,2.149634773218816,-0.30498000000000003
1220,51.855999999999995,-5.834722955879643,-0.36363
