time,angle,velocity,current
301,-2.015999999999991,-1.5354534094420114,0.0
328,-1.4239999999999782,-1.5354534094420114,0.0
338,-1.127999999999986,-4.606360228326034,-0.005865
349,-0.5360000000000014,-7.677267047210057,0.111435
359,-0.8319999999999936,-6.448904319656448,0.252195
369,-0.8319999999999936,-2.7638161369956205,0.357765
378,-0.23999999999998067,4.606360228326034,0.439875
389,-0.23999999999998067,8.905629774763666,0.48679500000000003
399,0.35200000000000387,14.433262048754909,0.52785
409,0.6479999999999961,19.34671295896934,0.56304
419,1.240000000000009,23.645982505406977,0.580635
430,1.832000000000022,28.559433415621413,0.59823
439,1.832000000000022,32.85870296205905,0.6158250000000001
449,2.719999999999999,35.92960978094307,0.6099600000000001
460,3.312000000000012,42.685604782487914,0.639285
470,4.496000000000009,42.07142341871111,0.6099600000000001
480,5.3840000000000146,47.59905569270235,0.6334200000000001
490,5.3840000000000146,50.66996251158638,0.639285
500,6.568000000000012,50.66996251158638,0.604095
510,7.159999999999997,56.81177614935442,0.6334200000000001
520,7.7520000000000095,60.49686433201524,0.64515
530,8.936000000000007,62.95358978712247,0.639285
540,9.824000000000012,65.41031524222969,0.639285
550,10.415999999999997,69.0954034248905,0.64515
561,11.600000000000023,71.55212887999772,0.64515
571,12.192000000000007,72.16631024377453,0.6334200000000001
581,13.376000000000005,75.23721706265856,0.6334200000000001
591,14.560000000000002,75.85139842643535,0.6216900000000001
601,15.744,81.37903070042661,0.651015
611,16.927999999999997,83.221574791757,0.651015
621,17.816000000000003,82.60739342798021,0.6158250000000001
631,19.0,86.90666297441784,0.6216900000000001
642,20.480000000000018,90.59175115707866,0.651015
652,21.367999999999995,92.43429524840909,0.651015
662,22.848000000000013,90.59175115707866,0.604095
671,24.03200000000001,96.11938343106992,0.639285
681,25.216000000000008,96.73356479484671,0.639285
692,26.400000000000006,99.80447161373074,0.66861
702,27.584000000000003,102.26119706883796,0.651015
712,29.360000000000014,102.87537843261477,0.639285
722,30.54400000000001,106.56046661527559,0.651015
733,31.432000000000016,108.40301070660601,0.65688
742,33.208,108.40301070660601,0.639285
752,34.391999999999996,111.47391752549001,0.64515
762,35.28,114.54482434437405,0.66861
773,37.352000000000004,113.93064298059724,0.639285
783,39.128000000000014,118.22991252703487,0.66861
793,40.31200000000001,118.22991252703487,0.651015
803,42.384000000000015,118.84409389081168,0.639285
813,43.27200000000002,120.6866379821421,0.64515
823,44.75200000000001,123.14336343724932,0.651015
833,45.93600000000001,124.37172616480294,0.651015
843,47.416,123.75754480102613,0.439875
854,48.599999999999994,118.22991252703487,0.16422
864,49.488,105.9462852514988,-0.04692
874,50.08000000000001,90.59175115707866,-0.18768
884,50.08000000000001,72.78049160755134,-0.29325
893,50.08000000000001,56.19759478557762,-0.36363
904,50.376000000000005,39.614697963603895,-0.43401
914,50.376000000000005,24.26016386918378,-0.48093
924,50.08000000000001,10.133992502317275,-0.510255
934,49.488,-1.5354534094420114,-0.533715
945,49.19200000000001,-10.74817386609408,-0.5513100000000001
955,48.599999999999994,-18.732531595192537,-0.568905
964,48.304,-24.874345232960582,-0.57477
974,47.71200000000002,-30.401977506951823,-0.580635
985,47.416,-35.31542841716626,-0.5865
995,46.82400000000001,-37.77215387227348,-0.59823
1005,46.232,-41.457242054934305,-0.59823
1015,45.343999999999994,-45.14233023759514,-0.592365
1025,44.45600000000002,-45.75651160137193,-0.568905
1035,43.864000000000004,-52.512506602916794,-0.604095
1045,43.56800000000001,-54.355050694247204,-0.59823
1055,42.384000000000015,-56.81177614935442,-0.592365
1065,42.087999999999994,-60.49686433201524,-0.59823
1076,40.903999999999996,-63.56777115089927,-0.604095
1086,40.01600000000002,-66.0244966060065,-0.592365
1095,39.42400000000001,-68.4812220611137,-0.6099600000000001
1105,38.24000000000001,-69.70958478866731,-0.604095
1116,37.647999999999996,-72.16631024377453,-0.6158250000000001
1126,36.76000000000002,-74.00885433510496,-0.604095
1136,35.57600000000002,-75.85139842643535,-0.59823
1146,34.391999999999996,-77.69394251776578,-0.592365
1156,33.50400000000002,-79.53648660909619,-0.592365
1166,32.616000000000014,-80.7648493366498,-0.592365
1176,31.72800000000001,-84.44993751931062,-0.604095
1186,30.54400000000001,-86.90666297441784,-0.59823
1197,29.06400000000002,-88.13502570197146,-0.604095
1207,28.768,-93.0484766121859,-0.6216900000000001
1216,27.28800000000001,-92.43429524840909,-0.592365
1226,25.80800000000002,-95.50520206729311,-0.604095
1236,24.623999999999995,-97.34774615862352,-0.604095
1247,23.144000000000005,-99.19029024995393,-0.604095
1257,21.960000000000008,-99.80447161373074,-0.59823
1267,20.480000000000018,-102.26119706883796,-0.59823
1276,19.29600000000002,-105.33210388772198,-0.604095
1287,18.112000000000023,-107.1746479790524,-0.604095
1297,16.927999999999997,-108.40301070660601,-0.604095
1307,15.448000000000008,-110.2455547979364,-0.604095
1317,13.968000000000018,-112.70228025304363,-0.604095
1328,12.488,-115.15900570815084,-0.59823
1338,11.00800000000001,-115.77318707192765,-0.59823
1347,9.824000000000012,-116.38736843570446,-0.38122500000000004
1357,8.640000000000015,-110.2455547979364,-0.111435
1368,8.048000000000002,-97.96192752240033,0.08797500000000001
1378,7.456000000000017,-83.221574791757,0.22873500000000002
1388,7.456000000000017,-66.0244966060065,0.34603500000000004
1398,7.456000000000017,-51.28414387536318,0.41055
1409,7.159999999999997,-35.92960978094307,0.48093
1418,7.456000000000017,-19.96089432274615,0.52785
1428,7.7520000000000095,-8.291448410986861,0.5571750000000001
1438,8.344000000000023,2.149634773218816,0.57477
